objID	objStat	objName	GeneLength	chr	startpos	endpos	strand
980	-0.584121210965379	BLVRA	48660	7	43798279	43846939	NA
981	0.792069235016425	BLVRB	18051	19	40953696	40971747	NA
982	-0.944137281513788	BLZF1	28570	1	169337208	169365778	NA
983	0.338264569752385	BMF	21002	15	40380091	40401093	NA
984	-2.14154609434599	BMI1	10273	10	22610140	22620413	NA
985	0.595136030908956	BMP1	47590	8	22022249	22069839	NA
986	1.89190357435287	BMP10	6036	2	69092613	69098649	NA
987	-0.0559801454449223	BMP2	12616	20	6748311	6760927	NA
988	-0.408926210437585	BMP2K	140030	4	79697496	79837526	NA
989	0.190913732103656	BMP4	9025	14	54416454	54425479	NA
990	-1.45311778300959	BMP5	121919	6	55618443	55740362	NA
991	0.0258903340845544	BMP6	154625	6	7727030	7881655	NA
992	-0.078768144119516	BMP7	97881	20	55743804	55841685	NA
993	-0.152439812558819	BMP8A	34289	1	39957318	39991607	NA
994	-0.538765866613613	BMP8B	31679	1	40222854	40254533	NA
995	-0.703787081173918	BMPR1A	176188	10	88516407	88692595	NA
996	-1.83047320116732	BMPR1B	400480	4	95679119	96079599	NA
997	-0.633684471474619	BMPR2	190815	2	203241659	203432474	NA
998	-0.188626762334471	BMS1	52136	10	43278249	43330385	NA
999	-2.27451630741118	BNIP1	19945	5	172571445	172591390	NA
1000	-0.310914963934695	BNIP2	30388	15	59951345	59981733	NA
1001	0.974855666839658	BNIP3	13857	10	133781578	133795435	NA
1002	-1.27897561187463	BNIP3L	122738	8	26240414	26363152	NA
1003	0.582311682309354	BOC	76453	3	112929850	113006303	NA
1004	-0.812813953929164	BOK	15410	2	242498136	242513546	NA
1005	-0.775235550255428	BOP1	29027	8	145486055	145515082	NA
1006	-0.0737987134395023	BORA	28275	13	73302061	73330336	NA
1007	0.459684348792009	BPGM	33005	7	134331560	134364565	NA
1008	1.0699046890201	BPHL	35204	6	3118608	3153812	NA
1009	0.800698763817715	BPI	77356	20	36888551	36965907	NA
1010	0.412052006673524	BPIFA1	7314	20	31823801	31831115	NA
1011	0.306746033385516	BPIFA2	19644	20	31749574	31769218	NA
1012	0.69419827703247	BPIFB1	36398	20	31861286	31897684	NA
1013	-2.80903486106164	BPIFB2	16109	20	31595406	31611515	NA
1014	-0.134825335706842	BPIFB4	32107	20	31667450	31699557	NA
1015	-1.69184633262827	BPIFB6	12399	20	31619454	31631853	NA
1016	-0.801290885009987	BPNT1	32980	1	220230824	220263804	NA
1017	-0.0909349424959492	BRAF	205437	7	140419127	140624564	NA
1018	1.53778788676721	BRAP	43840	12	112079950	112123790	NA
1019	0.297981804535579	BRCA1	81188	17	41196312	41277500	NA
1020	-0.289770090505376	BRCA2	84194	13	32889611	32973805	NA
1021	1.49608566174578	BRD1	54229	22	50166931	50221160	NA
1022	0.640530315704028	BRD2	12845	6	32936437	32949282	NA
1023	0.0169797039064274	BRD3	38230	9	136895427	136933657	NA
1024	-1.4070196164321	BRD4	95709	19	15347647	15443356	NA
1025	-1.05041090509191	BRD7	55447	16	50347398	50402845	NA
1026	0.711838895286499	BRD8	39220	5	137475455	137514675	NA
1027	-1.77961206688773	BRF1	106303	14	105675623	105781926	NA
1028	-0.0115281916738317	BRF2	6636	8	37700786	37707422	NA
1029	0.460277374265444	BRI3	55471	7	97881691	97937162	NA
1030	-6.62304287137895	BRIP1	182255	17	59758627	59940882	NA
1031	0.258838909854711	BRK1	11598	3	10157276	10168874	NA
1032	-0.510083428147633	BRMS1	7792	11	66104804	66112596	NA
1033	0.589832177246247	BRPF1	16289	3	9773413	9789702	NA
1034	-0.672312527930062	BRPF3	36046	6	36164521	36200567	NA
1035	-0.296188845436075	BRSK1	30461	19	55793440	55823901	NA
1036	0.430992135611555	BRSK2	72790	11	1411129	1483919	NA
1037	0.685633587000094	BRWD1	137383	21	40556102	40693485	NA
1038	0	BSG	12196	19	571297	583493	NA
1039	0.25777206686329	BSND	11950	1	55464606	55476556	NA
1040	0.926482576356461	BST1	35363	4	15704573	15739936	NA
1041	0.387386665294533	BST2	2709	19	17513748	17516457	NA
1042	-1.49685739890064	BTBD1	50932	15	83685174	83736106	NA
1043	-1.10117708447317	BTBD6	2603	14	105714827	105717430	NA
1044	0.8092829724596	BTC	49927	4	75669969	75719896	NA
1045	2.19521501120124	BTD	44481	3	15642848	15687329	NA
1046	-0.606914133958316	BTG1	3387	12	92536286	92539673	NA
1047	0.666473178434804	BTG2	4111	1	203274619	203278730	NA
1048	-1.37647041865167	BTG3	19294	21	18965971	18985265	NA
1049	0.495352924316407	BTG4	44828	11	111338251	111383079	NA
1050	0.789091996501078	BTLA	35593	3	112182815	112218408	NA
1051	1.17956587967828	BTN1A1	9201	6	26501449	26510650	NA
1052	1.06462051033057	BTN2A1	18699	6	26458150	26476849	NA
1053	-1.28112773410605	BTN2A2	11778	6	26383324	26395102	NA
1054	-1.28112773410605	BTN3A1	12979	6	26402465	26415444	NA
1055	-0.787943039163146	BTN3A2	13159	6	26365387	26378546	NA
1056	0.639453579508516	BTN3A3	12943	6	26440700	26453643	NA
1057	-0.237041531001899	BTNL2	13165	6	32361740	32374905	NA
1058	-0.965072493072762	BTNL8	51829	5	180326077	180377906	NA
1059	-0.842461717464472	BTNL9	21298	5	180467225	180488523	NA
1060	-1.5135317353848	BTRC	203258	10	103113820	103317078	NA
1061	0.172826177281165	BUB1	40416	2	111395275	111435691	NA
1062	-0.728668070281905	BUB1B	60113	15	40453224	40513337	NA
1063	2.16272710088474	BUB3	11093	10	124913793	124924886	NA
1064	-7.79062295505427	BUD31	10975	7	99006264	99017239	NA
1065	1.20158706107989	BVES	40352	6	105544697	105585049	NA
1066	-0.294102385733659	BYSL	11858	6	41888926	41900784	NA
1067	-1.33917455425209	C1D	69818	2	68268262	68338080	NA
1068	-1.43285538081375	C1GALT1	91717	7	7196565	7288282	NA
1071	0.0514710138842715	C1QA	3102	1	22962999	22966101	NA
1072	-0.0451249429674728	C1QB	8776	1	22979255	22988031	NA
1073	0.0124811527064485	C1QBP	16053	17	5336097	5352150	NA
1074	-0.0451249429674728	C1QC	4480	1	22970123	22974603	NA
1075	-8.38991998833845	C1R	57690	12	7187513	7245203	NA
1076	-6.53654588226275	C1S	81985	12	7096351	7178336	NA
1069	0.561566629690434	C1orf35	4685	1	228288427	228293112	NA
1070	0.221799647384491	C1orf43	13922	1	154179182	154193104	NA
1077	0.640742292485407	C2	47887	6	31865562	31913449	NA
1078	-0.51764130607091	C2CD3	158492	11	73723763	73882255	NA
1079	1.39958990950443	C2CD5	95963	12	22601517	22697480	NA
1080	1.1804045987847	C2orf49	11852	2	105953816	105965668	NA
1081	0.958081039925364	C3	52858	19	6677715	6730573	NA
1082	-7.67179772084304	C3AR1	8169	12	8210898	8219067	NA
1083	0.703130405965158	C4A	20657	6	31949801	31970458	NA
1084	0.703130405965158	C4B	20656	6	31982539	32003195	NA
1085	0.158427843504598	C4BPA	40710	1	207277607	207318317	NA
1086	0.324106763219241	C4BPB	11151	1	207262187	207273338	NA
1087	-0.888152300460978	C5	97938	9	123714616	123812554	NA
1088	-0.931777093090363	C5AR1	32043	19	47793280	47825323	NA
1089	-0.457437764736828	C5AR2	11202	19	47835404	47846606	NA
1090	-0.632697615944105	C6	119204	5	41142336	41261540	NA
1091	0.388601306662467	C6orf120	4168	6	170102233	170106401	NA
1092	0.820394423662003	C7	73687	5	40909354	40983041	NA
1093	1.3148420112357	C8A	63415	1	57320479	57383894	NA
1094	1.26330984734369	C8B	36930	1	57394883	57431813	NA
1095	-0.868038522381712	C8G	1728	9	139839698	139841426	NA
1096	-6.02667247353385	C8orf44-SGK3	192876	8	67579831	67772707	NA
1097	-0.803400352769454	C9	140606	5	39284364	39424970	NA
1098	2.34509098477485	C9orf3	360458	9	97488983	97849441	NA
1099	-1.99420290870722	CA1	51406	8	86239837	86291243	NA
1100	-0.0265819076157557	CA12	60783	15	63613577	63674360	NA
1101	-2.15196862314095	CA13	63486	8	86132816	86196302	NA
1102	-0.734825162925438	CA14	7924	1	150229554	150237478	NA
1103	-0.798691407447055	CA2	17641	8	86376081	86393722	NA
1104	-1.01757839228006	CA3	75604	8	86285665	86361269	NA
1105	1.90311776379576	CA4	20963	17	58227297	58248260	NA
1106	-1.01000543499516	CA5A	48510	16	87921625	87970135	NA
1107	0.271473712133974	CA6	29225	1	9005926	9035151	NA
1108	-0.855144287145603	CA7	9774	16	66878282	66888056	NA
1109	-0.0315561285691988	CA8	94065	8	61099906	61193971	NA
1110	0.825469238375865	CA9	7303	9	35673853	35681156	NA
1111	-0.179246914870788	CAB39	108230	2	231577560	231685790	NA
1112	-0.820755582834537	CAB39L	135476	13	49882786	50018262	NA
1113	-0.398007614791981	CABIN1	166954	22	24407642	24574596	NA
1114	1.78209193526258	CABLES1	125903	18	20714528	20840431	NA
1115	-0.386695554880193	CABLES2	18653	20	60963688	60982341	NA
1116	0.776522760110353	CACFD1	10881	9	136325089	136335970	NA
1117	1.39989492206825	CACNA1A	417548	19	13317256	13734804	NA
1118	-0.712125055538442	CACNA1B	246835	9	140772241	141019076	NA
1119	1.22053085147193	CACNA1C	722156	12	2079952	2802108	NA
1120	1.82071711611105	CACNA1D	319077	3	53528683	53847760	NA
1121	0.023474432314335	CACNA1E	394981	1	181382238	181777219	NA
1122	-0.78584761941882	CACNA1G	66406	17	48638429	48704835	NA
1123	-0.151969052115171	CACNA1H	68530	16	1203241	1271771	NA
1124	-0.483236995354066	CACNA1I	118984	22	39966758	40085742	NA
1125	1.71796500473395	CACNA1S	73052	1	201008642	201081694	NA
1126	-0.221167458406545	CACNA2D1	497354	7	81575760	82073114	NA
1127	-1.17626701968371	CACNA2D2	141442	3	50400233	50541675	NA
1128	0.298240493834398	CACNA2D3	952010	3	54156574	55108584	NA
1129	2.09993143458917	CACNA2D4	126879	12	1901123	2028002	NA
1130	0.934673321815761	CACNB1	24247	17	37329709	37353956	NA
1131	-0.235562469690474	CACNB2	401192	10	18429606	18830798	NA
1132	-0.119401259164549	CACNB3	15147	12	49207577	49222724	NA
1133	1.94791507773978	CACNB4	266303	2	152689290	152955593	NA
1134	-0.593114227097786	CACNG1	12203	17	65040706	65052909	NA
1135	1.98071817527455	CACNG2	139635	22	36959968	37099603	NA
1136	0.294740704526265	CACNG3	107248	16	24266874	24374122	NA
1137	0.33547470793598	CACNG4	68488	17	64961026	65029514	NA
1138	0.972653006128311	CACNG5	50368	17	64831235	64881603	NA
1139	0.394739312531514	CACNG6	20381	19	54495542	54515923	NA
1140	1.2065046033038	CACNG7	34606	19	54412589	54447195	NA
1141	0.168822687277959	CACNG8	27175	19	54466294	54493469	NA
1142	-0.678962540684313	CACYBP	12551	1	174968300	174980851	NA
1143	0.172161670306245	CAD	26553	2	27440258	27466811	NA
1144	1.65143434035538	CADM1	335737	11	115039938	115375675	NA
1145	0.833512037441539	CADM2	1115447	3	85008132	86123579	NA
1146	-0.459050243483098	CADM3	31704	1	159141399	159173103	NA
1147	-2.54899668440233	CALB1	36867	8	91070836	91107703	NA
1148	-0.86511108998999	CALCA	5686	11	14988214	14993900	NA
1149	-1.89204983877032	CALCB	177345	11	14926543	15103888	NA
1150	-0.516470885818816	CALCOCO2	35534	17	46908350	46943884	NA
1151	-0.694491691064482	CALCR	150243	7	93053799	93204042	NA
1152	-0.968662766498914	CALCRL	105331	2	188207856	188313187	NA
1153	-0.142795421476033	CALD1	226476	7	134429003	134655479	NA
1154	-0.958351535756094	CALHM1	5501	10	105213144	105218645	NA
1155	1.76486908295968	CALM1	11759	14	90862846	90874605	NA
1156	0.567179789907781	CALM2	16519	2	47387221	47403740	NA
1157	1.19055582590452	CALM3	9719	19	47104331	47114050	NA
1158	0.915060470152338	CALML3	1301	10	5566924	5568225	NA
1159	-1.12116873295663	CALML4	15374	15	68483043	68498417	NA
1160	0.249062700523227	CALML5	875	10	5540658	5541533	NA
1161	-0.317065649694967	CALML6	2469	1	1846266	1848735	NA
1162	-0.036800996141003	CALR	5911	19	13049392	13055303	NA
1163	2.68109979361241	CALU	32515	7	128379346	128411861	NA
1164	0.414978400206413	CALY	11548	10	135138927	135150475	NA
1165	0.200108571319467	CAMK1	12650	3	9799026	9811676	NA
1166	0.958488195111253	CAMK1D	486064	10	12391481	12877545	NA
1167	0.120027357190711	CAMK1G	30221	1	209757062	209787283	NA
1168	1.37630891886792	CAMK2A	70800	5	149599054	149669854	NA
1169	0.744828440646979	CAMK2B	117427	7	44256749	44374176	NA
1170	-0.774484176401183	CAMK2D	310895	4	114372188	114683083	NA
1171	-0.218779922330084	CAMK2G	62084	10	75572259	75634343	NA
1172	-0.609115085565152	CAMK4	271233	5	110559351	110830584	NA
1173	-0.413951125979421	CAMKK1	34576	17	3763609	3798185	NA
1174	0.644837293742087	CAMKK2	60614	12	121675497	121736111	NA
1175	0.0284504484979734	CAMKMT	410642	2	44589089	44999731	NA
1176	-7.79062295505427	CAMLG	13656	5	134074191	134087847	NA
1177	1.9148043901316	CAMP	2144	3	48264837	48266981	NA
1178	-1.10145798369909	CAMSAP3	22402	19	7660788	7683190	NA
1179	-0.890459372534561	CAND1	50670	12	67663061	67713731	NA
1180	-2.39535747848625	CANT1	18150	17	76987799	77005949	NA
1181	-0.814588362891414	CANX	52297	5	179105629	179157926	NA
1182	-1.0698433146611	CAP1	32416	1	40505905	40538321	NA
1183	0.207685261044896	CAP2	164576	6	17393447	17558023	NA
1184	-2.38375794841156	CAPN1	31440	11	64948037	64979477	NA
1185	0.547648269668672	CAPN10	30989	2	241526133	241557122	NA
1186	0.0143286537320972	CAPN11	25591	6	44126548	44152139	NA
1187	-0.13751406603967	CAPN12	39717	19	39220827	39260544	NA
1188	0.545181639377374	CAPN13	97771	2	30945637	31043408	NA
1189	1.31287740468761	CAPN14	60800	2	31395924	31456724	NA
1190	0.691861944105748	CAPN15	26919	16	577717	604636	NA
1191	0.0707081906923556	CAPN2	74425	1	223889295	223963720	NA
1192	0.576284247918296	CAPN3	64215	15	42640301	42704516	NA
1193	-0.0233354109088893	CAPN5	59222	11	76777979	76837201	NA
1194	1.75833040880798	CAPN7	46766	3	15247659	15294425	NA
1195	0.511513904051278	CAPN8	142087	1	223711349	223853436	NA
1196	0.793459531293501	CAPN9	54619	1	230883130	230937749	NA
1197	-0.136074660490396	CAPNS1	10778	19	36630477	36641255	NA
1198	-3.28546050656675	CAPNS2	1015	16	55600584	55601599	NA
1199	-0.682495437131699	CAPZA1	52446	1	113161795	113214241	NA
1200	-0.21415469643164	CAPZA2	110979	7	116451124	116562103	NA
1201	-0.277416591366279	CAPZA3	1076	12	18891045	18892121	NA
1202	0.88656107644983	CAPZB	146799	1	19665267	19812066	NA
1203	0.991589124294057	CARD10	29149	22	37886400	37915549	NA
1204	-0.667216383422211	CARD11	137804	7	2945775	3083579	NA
1205	-0.256099416231506	CARD14	39339	17	78143791	78183130	NA
1206	-1.96568546978045	CARD16	60105	11	104912053	104972158	NA
1207	-2.28704678468896	CARD17	8962	11	104963196	104972158	NA
1208	-6.76378821549642	CARD18	2005	11	105008448	105010453	NA
1209	0.485870194723696	CARD6	18989	5	40841286	40860275	NA
1210	-0.650734682340224	CARD8	75176	19	48684027	48759203	NA
1211	-0.617081464504169	CARD9	11778	9	139256355	139268133	NA
1212	0.695997728854039	CARM1	51264	19	10982189	11033453	NA
1213	2.08124215406283	CARNS1	10639	11	67182439	67193078	NA
1214	-0.0406313232983646	CARS	56691	11	3022152	3078843	NA
1215	0.370023995781685	CARS2	72191	13	111293759	111365950	NA
1216	0.953070303116205	CASC3	31865	17	38296571	38328436	NA
1217	-0.223879825307787	CASP1	75988	11	104896170	104972158	NA
1218	0.423448693176584	CASP10	46525	2	202047604	202094129	NA
1219	-1.31534964119244	CASP12	12952	11	104756445	104769397	NA
1220	-0.04973582156918	CASP14	8909	19	15160195	15169104	NA
1221	0.841664871903432	CASP2	19481	7	142985308	143004789	NA
1222	1.25652438604094	CASP3	21813	4	185548850	185570663	NA
1223	-0.134536955601506	CASP4	26570	11	104813593	104840163	NA
1224	-0.134536955601506	CASP5	28933	11	104864962	104893895	NA
1225	-0.660984028128195	CASP6	14954	4	110609785	110624739	NA
1226	0.229652385454989	CASP7	51720	10	115438942	115490662	NA
1227	-1.61719200726194	CASP8	54268	2	202098166	202152434	NA
1228	-0.0617838845181987	CASP9	35702	1	15817327	15853029	NA
1229	1.09111337614657	CASR	102812	3	121902530	122005342	NA
1230	-0.972922030312225	CAST	254328	5	95860971	96115299	NA
1231	0.149156401506314	CAT	33137	11	34460472	34493609	NA
1232	0.741421068192767	CATSPER1	9765	11	65784223	65793988	NA
1233	-0.0587171011038937	CATSPER2	39615	15	43920701	43960316	NA
1234	-0.109483709985816	CATSPER3	43796	5	134303596	134347392	NA
1235	1.97678739820621	CATSPER4	12407	1	26517052	26529459	NA
1236	-1.52277746152794	CATSPERB	200011	14	92047040	92247051	NA
1237	-0.721863148344835	CATSPERD	58057	19	5720688	5778745	NA
1238	-0.33761621531078	CATSPERG	35174	19	38826415	38861589	NA
1239	1.15008136438647	CAV1	36394	7	116164839	116201233	NA
1240	0.699059958230966	CAV2	221161	7	115927434	116148595	NA
1241	0.734443883953757	CAV3	108006	3	8775486	8883492	NA
1242	1.66996554599545	CBFA2T3	102346	16	88941266	89043612	NA
1243	-0.165254448668221	CBFB	71942	16	67063019	67134961	NA
1244	-0.436615111020109	CBL	102107	11	119076752	119178859	NA
1245	0.137575962318891	CBLB	214091	3	105374305	105588396	NA
1246	-0.432486303412259	CBLC	22765	19	45281126	45303891	NA
1247	-0.211055847617194	CBLL1	17970	7	107384142	107402112	NA
1248	1.56107781708142	CBR1	3225	21	37442239	37445464	NA
1249	1.70750694393072	CBR3	11654	21	37507210	37518864	NA
1250	0.481118514084874	CBR4	146505	4	169784921	169931426	NA
1251	-0.427864416771783	CBS	23752	21	44473301	44497053	NA
1252	-4.65823622309097	CBX2	9851	17	77751931	77761782	NA
1253	-1.30257940990274	CBX3	12194	7	26240782	26252976	NA
1254	0.40623480511193	CBX4	6273	17	77806955	77813228	NA
1255	-0.567486445706144	CBX5	49162	12	54624724	54673886	NA
1256	0.507392854615338	CBX6	10864	22	39257455	39268319	NA
1257	-0.118516131274575	CBX8	9551	17	77765931	77775482	NA
1258	-0.83749076820291	CBY1	17218	22	39052641	39069859	NA
1259	-0.125363396529171	CC2D2A	131691	4	15471489	15603180	NA
1260	-7.36886742897022	CCAR1	71365	10	70480769	70552134	NA
1261	-0.109219080273222	CCAR2	16882	8	22462145	22479027	NA
1262	1.3375019291831	CCDC12	60284	3	46963216	47023500	NA
1263	-0.130353525534156	CCDC59	135124	12	82617460	82752584	NA
1264	-0.147408672088982	CCDC6	117893	10	61548521	61666414	NA
1265	-0.494363029885954	CCDC86	9010	11	60609544	60618554	NA
1266	0.444849064524371	CCDC88C	146521	14	91737667	91884188	NA
1267	0.806170644385621	CCK	8382	3	42299317	42307699	NA
1268	1.01193108553686	CCKAR	9062	4	26483022	26492084	NA
1269	0.93989958870353	CCKBR	12391	11	6280966	6293357	NA
1270	0.630017696309897	CCL1	2903	17	32687347	32690250	NA
1271	0.630017696309897	CCL11	2666	17	32612687	32615353	NA
1272	0.630017696309897	CCL13	2158	17	32683471	32685629	NA
1273	2.77561601764254	CCL14	18773	17	34310327	34329100	NA
1274	2.74134482969198	CCL15	5608	17	34323476	34329084	NA
1275	2.80833848401702	CCL16	5003	17	34303529	34308532	NA
1276	0.0759721274821414	CCL17	11295	16	57438679	57449974	NA
1277	0.22460347503238	CCL18	7752	17	34391640	34399392	NA
1278	-0.337984039463992	CCL19	1710	9	34689564	34691274	NA
1279	-0.691114089881421	CCL2	1918	17	32582304	32584222	NA
1280	0.218738289798962	CCL20	3714	2	228678558	228682272	NA
1281	-0.33529490373133	CCL21	1119	9	34709002	34710121	NA
1282	-0.00876031731146433	CCL22	7418	16	57392684	57400102	NA
1283	2.21896027707849	CCL23	4909	17	34340096	34345005	NA
1284	-1.4626858263423	CCL24	11691	7	75440983	75452674	NA
1285	0.75737203529281	CCL25	9883	19	8117651	8127534	NA
1286	-1.7796841525298	CCL26	20363	7	75398851	75419214	NA
1287	-0.18424931829893	CCL27	2168	9	34661877	34664045	NA
1288	-2.43716045525594	CCL28	35746	5	43376747	43412493	NA
1289	0.0100704247484485	CCL3	1913	17	34415602	34417515	NA
1290	-7.03065245092888	CCL3L1	1889	17	34623842	34625731	NA
1291	-7.02899004639121	CCL3L3	1889	17	34522268	34524157	NA
1292	0.0100704247484485	CCL4	2031	17	34430983	34433014	NA
1293	-7.03023666284872	CCL4L1	1970	17	34538310	34540280	NA
1294	-7.03065245092888	CCL4L2	2053	17	34639793	34641846	NA
1295	3.09911833928223	CCL5	9302	17	34198495	34207797	NA
1296	0.630017696309897	CCL7	2021	17	32597240	32599261	NA
1297	0.630017696309897	CCL8	2366	17	32646055	32648421	NA
1298	-0.471668524786538	CCM2	76994	7	45039074	45116068	NA
1299	-0.890102268985121	CCNA1	11052	13	37005967	37017019	NA
1300	-0.696229854112226	CCNA2	7488	4	122737599	122745087	NA
1301	-2.48285870515795	CCNB1	11235	5	68462837	68474072	NA
1302	1.15785069964305	CCNB2	19967	15	59397277	59417244	NA
1303	0.818476702035689	CCNC	26593	6	99990256	100016849	NA
1304	-1.31655295501408	CCND1	13387	11	69455855	69469242	NA
1305	-0.761640355709284	CCND2	31578	12	4382938	4414516	NA
1306	-0.749164643105512	CCND3	115424	6	41902671	42018095	NA
1307	-0.499638431576668	CCNE1	12410	19	30302805	30315215	NA
1308	1.03060089509844	CCNE2	16908	8	95891998	95908906	NA
1309	-0.905544482940283	CCNF	29460	16	2479395	2508855	NA
1310	1.06169037258126	CCNG1	8582	5	162864575	162873157	NA
1311	-0.597139986698763	CCNG2	276238	4	78078304	78354542	NA
1312	-0.631756790730468	CCNH	21525	5	86687311	86708836	NA
1313	-0.62562796138372	CCNK	53875	14	99947506	100001381	NA
1314	-4.072683435586	CCNO	2528	5	54526980	54529508	NA
1315	-0.0915267889325141	CCNT1	28434	12	49082247	49110681	NA
1316	-1.49847322655195	CCNT2	41107	2	135675805	135716912	NA
1317	-0.847806668254035	CCP110	29597	16	19535133	19564730	NA
1318	0.0694915434907766	CCR1	6687	3	46243200	46249887	NA
1319	0.417435218776741	CCR10	5028	17	40830907	40835935	NA
1320	-2.32139163886957	CCR2	7194	3	46395225	46402419	NA
1321	0.209948761266834	CCR3	103101	3	46205096	46308197	NA
1322	-0.589143362904512	CCR4	4775	3	32993066	32997841	NA
1323	-2.09783691693079	CCR5	6064	3	46411633	46417697	NA
1324	-1.44672067876047	CCR6	27889	6	167525295	167553184	NA
1325	0.313136775182275	CCR7	11703	17	38710021	38721724	NA
1326	-7.03065245092888	CCR8	3974	3	39371197	39375171	NA
1327	0.245135291321498	CCR9	16671	3	45927996	45944667	NA
1328	0.739818357957292	CCRL2	5834	3	46448654	46454488	NA
1329	-0.698874758915166	CCS	13198	11	66360292	66373490	NA
1330	-0.095573605159624	CCT2	16236	12	69979114	69995350	NA
1331	0.0304866387811218	CCT3	58905	1	156278759	156337664	NA
1332	-0.791222239254579	CCT4	20715	2	62095224	62115939	NA
1333	-0.124204014653927	CCT5	16491	5	10250033	10266524	NA
1334	-0.53806398116173	CCT6A	12359	7	56119323	56131682	NA
1335	-0.400753590678202	CCT6B	53219	17	33254878	33308097	NA
1336	-1.01818669427831	CCT7	19601	2	73460548	73480149	NA
1337	-0.897848266792206	CCT8	17992	21	30428126	30446118	NA
1338	0.124056589692316	CCZ1	27249	7	5938356	5965605	NA
1339	-2.21305714161998	CCZ1B	32636	7	6833765	6866401	NA
1340	0.879382024142885	CD101	34785	1	117544382	117579167	NA
1341	-0.679981733795002	CD109	132532	6	74405508	74538040	NA
1342	-0.204400051463188	CD14	1973	5	140011313	140013286	NA
1343	0.806297592460541	CD151	6988	11	832843	839831	NA
1344	0.122585635130693	CD160	19816	1	145695798	145715614	NA
1345	-7.94193323830798	CD163	33080	12	7623409	7656489	NA
1346	-0.294938123271109	CD164	16045	6	109687717	109703762	NA
1347	0.333173405365764	CD177	9669	19	43857811	43867480	NA
1348	-0.246863130267721	CD180	14524	5	66478103	66492627	NA
1349	-0.135684612354464	CD19	7407	16	28943260	28950667	NA
1350	-0.704125826253981	CD1A	4132	1	158223927	158228059	NA
1351	0.037494514389271	CD1B	3580	1	158297741	158301321	NA
1352	-0.578059754411486	CD1C	3844	1	158259576	158263420	NA
1353	-0.858820140511341	CD1D	4949	1	158149737	158154686	NA
1354	0.037494514389271	CD1E	4089	1	158323254	158327343	NA
1355	1.59378192859106	CD2	14843	1	117297007	117311850	NA
1356	-0.299359010484523	CD200	30465	3	112051194	112081659	NA
1357	0.705962769466898	CD200R1	53913	3	112640056	112693969	NA
1358	-0.596448846897521	CD207	5605	2	71057347	71062952	NA
1359	0.324970762447859	CD209	7585	19	7804879	7812464	NA
1360	0.194441145051712	CD22	28094	19	35810164	35838258	NA
1361	1.07198849171964	CD226	130645	18	67498394	67629039	NA
1362	0.869527582749398	CD244	32742	1	160799950	160832692	NA
1363	1.48130783827397	CD247	87970	1	167399877	167487847	NA
1364	0.32403794867026	CD27	6851	12	6554033	6560884	NA
1365	-0.691286765278837	CD274	20063	9	5450503	5470566	NA
1366	0.764233028778395	CD276	30552	15	73976307	74006859	NA
1367	0.570402639997487	CD28	32437	2	204571198	204603635	NA
1368	-1.39996020111513	CD2AP	149474	6	47445525	47594999	NA
1369	-0.898095160907004	CD2BP2	4595	16	30362087	30366682	NA
1370	-0.143576363976918	CD300A	18378	17	72462555	72480933	NA
1371	0.261245725528557	CD300C	5035	17	72537247	72542282	NA
1372	0.353150496451286	CD300E	13871	17	72606026	72619897	NA
1373	0.353150496451286	CD300LB	10300	17	72517313	72527613	NA
1374	0.353150496451286	CD300LD	12918	17	72575504	72588422	NA
1375	-0.179408505136721	CD300LF	18665	17	72690452	72709117	NA
1376	-0.428835337513935	CD300LG	16481	17	41924516	41940997	NA
1377	0.0978129835733801	CD320	6229	19	8367011	8373240	NA
1378	-0.422171542453349	CD33	18795	19	51728320	51747115	NA
1379	0.897003199129911	CD34	27153	1	208057594	208084747	NA
1380	0.426173207376345	CD36	309702	7	79998891	80308593	NA
1381	-1.16707226225305	CD37	8164	19	49838428	49846592	NA
1382	0.898599055113766	CD38	74955	4	15779898	15854853	NA
1383	-1.18237812025681	CD3D	3790	11	118209669	118213459	NA
1384	-1.32537468202082	CD3E	11630	11	118175260	118186890	NA
1385	0.350073150831374	CD3EAP	4557	19	45909467	45914024	NA
1386	-1.32537468202082	CD3G	10817	11	118215059	118225876	NA
1387	-0.799842880128053	CD4	33950	12	6896024	6929974	NA
1388	-0.0529285356893004	CD40	11591	20	44746911	44758502	NA
1389	1.76022450555468	CD44	93532	11	35160417	35253949	NA
1390	-0.991450415375487	CD46	43456	1	207925402	207968858	NA
1391	0.00660450878820458	CD47	47727	3	107762145	107809872	NA
1392	-0.767553000289773	CD48	33105	1	160648536	160681641	NA
1393	1.31690759140001	CD5	25457	11	60869867	60895324	NA
1394	1.69014522299282	CD52	2566	1	26644448	26647014	NA
1395	2.05220977573851	CD53	26775	1	111415775	111442550	NA
1396	-0.413634951554915	CD55	39458	1	207494853	207534311	NA
1397	0.665210705974873	CD58	56504	1	117057157	117113661	NA
1398	-0.135873709740415	CD59	38184	11	33719807	33757991	NA
1399	1.26027618583388	CD6	48734	11	60739115	60787849	NA
1400	-0.6064200391535	CD63	4384	12	56119107	56123491	NA
1401	0.159533795103924	CD68	2644	17	7482785	7485429	NA
1402	0.663502718610164	CD7	2734	17	80272744	80275478	NA
1403	0.382618973655522	CD70	20920	19	6583194	6604114	NA
1404	0.564190532722218	CD72	37277	9	35609530	35646807	NA
