objID	objStat	objName	GeneLength	chr	startpos	endpos	strand
2891	-0.300888437010246	ETV6	245548	12	11802788	12048336	NA
2892	-0.778496206356427	ETV7	33745	6	36322419	36356164	NA
2893	1.03303425668192	EVC	117848	4	5712924	5830772	NA
2894	1.03303425668192	EVC2	166776	4	5544499	5711275	NA
2895	-1.02928913713346	EVI5	283708	1	92974253	93257961	NA
2896	0.141024171675825	EVL	172787	14	100437786	100610573	NA
2897	-0.0577464774320638	EVPL	22950	17	74000583	74023533	NA
2898	-0.242715545546212	EWSR1	32517	22	29663998	29696515	NA
2899	-0.177949937234901	EXO1	47181	1	242011269	242058450	NA
2900	-1.25944997870969	EXOC1	51418	4	56719782	56771200	NA
2901	1.41194703437932	EXOC2	207984	6	485133	693117	NA
2902	-0.363271582640931	EXOC3	28779	5	443273	472052	NA
2903	0.758964774149543	EXOC4	813513	7	132937829	133751342	NA
2904	1.00126048866106	EXOC5	65208	14	57670518	57735726	NA
2905	-0.506223951598262	EXOC6	228315	10	94590935	94819250	NA
2906	-0.123848467494392	EXOC7	40570	17	74077087	74117657	NA
2907	0.337857543369407	EXOC8	5118	1	231468480	231473598	NA
2908	0.0174572544147317	EXOSC1	9875	10	99195899	99205774	NA
2909	1.93882142458081	EXOSC10	33263	1	11126675	11159938	NA
2910	0.66756598642659	EXOSC2	11140	9	133569108	133580248	NA
2911	-0.793929152608232	EXOSC3	34459	9	37766975	37801434	NA
2912	0.186617946764056	EXOSC4	2021	8	145133529	145135550	NA
2913	-1.11139086086524	EXOSC5	11105	19	41892279	41903384	NA
2914	-2.64512393162353	EXOSC6	1699	16	70284134	70285833	NA
2915	0.317478361184732	EXOSC7	60825	3	45016733	45077558	NA
2916	-4.91955538580756	EXOSC8	10797	13	37572953	37583750	NA
2917	-0.0696977139075253	EXOSC9	15704	4	122722472	122738176	NA
2918	-1.0077002144332	EXT1	317363	8	118806729	119124092	NA
2919	0.538557417701776	EXT2	149880	11	44117099	44266979	NA
2920	2.04382658347826	EXTL1	16580	1	26346375	26362955	NA
2921	-0.370009969364225	EXTL2	23611	1	101337943	101361554	NA
2922	-0.390806985674943	EXTL3	155130	8	28457986	28613116	NA
2923	1.41042808710988	EYA1	164799	8	72109668	72274467	NA
2924	0.131777377906362	EYA2	294229	20	45523263	45817492	NA
2925	-0.484848895832114	EYA3	118352	1	28296855	28415207	NA
2926	0.145095582572943	EYA4	291522	6	133561736	133853258	NA
2927	1.93252903691149	EZH1	44778	17	40852293	40897071	NA
2928	-1.59660737936808	EZH2	76938	7	148504475	148581413	NA
2929	-0.823852060140557	EZR	53671	6	159186773	159240444	NA
2930	-0.0794126459733625	F10	26715	13	113777128	113803843	NA
2931	0.0860460776738904	F11	23736	4	187187099	187210835	NA
2932	-0.584195268804093	F11R	26137	1	160965001	160991138	NA
2933	1.24505633259037	F12	7436	5	176829141	176836577	NA
2934	-0.285506902561878	F13A1	176928	6	6144318	6321246	NA
2935	-1.45763216587794	F13B	28076	1	197008321	197036397	NA
2936	0.689828988173125	F2	20326	11	46740730	46761056	NA
2937	-0.485684325337806	F2R	19738	5	76011868	76031606	NA
2938	0.164031975319012	F2RL1	16382	5	76114758	76131140	NA
2939	0.0654976941730476	F2RL2	7952	5	75911307	75919259	NA
2940	0.00098212520374931	F2RL3	3746	19	16999671	17003417	NA
2941	-1.91278191361792	F3	12575	1	94994781	95007356	NA
2942	0.215072730998742	F5	72422	1	169483404	169555826	NA
2943	0.0576853968567507	F7	14890	13	113760105	113774995	NA
2944	-0.684517722712576	FA2H	61876	16	74746853	74808729	NA
2945	-1.07344464306166	FAAH	19583	1	46859937	46879520	NA
2946	0.40241936284141	FABP1	5125	2	88422510	88427635	NA
2947	-0.0972436812501157	FABP12	6397	8	82437216	82443613	NA
2948	-2.042301049383	FABP2	5140	4	120238405	120243545	NA
2949	-1.43572705203006	FABP3	11225	1	31838472	31849697	NA
2950	0.759907899784759	FABP4	4844	8	82390654	82395498	NA
2951	0.442323498629113	FABP5	4414	8	82192598	82197012	NA
2952	-0.890128951473355	FABP6	51368	5	159614374	159665742	NA
2953	-0.212938221341073	FABP7	4599	6	123100620	123105219	NA
2954	0.743752107312221	FABP9	3238	8	82370576	82373814	NA
2955	-0.264538735672892	FADD	4227	11	70049269	70053496	NA
2956	2.32751020653579	FADS1	29691	11	61567099	61596790	NA
2957	2.29315756495385	FADS2	74374	11	61560452	61634826	NA
2958	-0.597183242798837	FAF2	62446	5	175874629	175937075	NA
2959	0.27807746037849	FAH	34456	15	80444832	80479288	NA
2960	-0.291166648844684	FAHD1	13240	16	1876968	1890208	NA
2961	-0.826049311240338	FAIM	24770	3	138327448	138352218	NA
2962	1.56654414826011	FAIM2	37321	12	50260679	50298000	NA
2963	0.609149572610718	FAM111A	12291	11	58910221	58922512	NA
2964	1.37647088658262	FAM114A2	48808	5	153369688	153418496	NA
2965	-0.359271533197556	FAM120B	116362	6	170599791	170716153	NA
2966	-1.48745009981548	FAM131B	9370	7	143050493	143059863	NA
2967	0.173886909747455	FAM13A	385443	4	89647106	90032549	NA
2968	0.842293528270967	FAM13B	114001	5	137273649	137387650	NA
2969	-1.41361337325933	FAM213B	4978	1	2517930	2522908	NA
2970	-0.772867566221999	FAM3C	47513	7	120988905	121036418	NA
2971	0.428632418448325	FAM49B	177536	8	130851839	131029375	NA
2972	-0.497965110952014	FAM98B	33583	15	38746328	38779911	NA
2973	-0.980791739165759	FAN1	39256	15	31196055	31235311	NA
2974	2.4022515931643	FANCA	79108	16	89803957	89883065	NA
2975	1.3882498017252	FANCC	218655	9	97861336	98079991	NA
2976	2.21844274637615	FANCD2	75516	3	10068098	10143614	NA
2977	0.559730025197245	FANCE	14742	6	35420138	35434880	NA
2978	-0.168618360320009	FANCF	3308	11	22644079	22647387	NA
2979	0.740545400422585	FANCG	6181	9	35073832	35080013	NA
2980	-0.540281451021672	FANCI	73312	15	89787180	89860492	NA
2981	-2.21529680395185	FANCL	82129	2	58386378	58468507	NA
2982	2.22195972335264	FANCM	64950	14	45605143	45670093	NA
2983	1.97872040715802	FAP	74467	2	163027194	163101661	NA
2984	-0.334392565489041	FAR1	63676	11	13690217	13753893	NA
2985	-1.27845035304549	FAR2	191877	12	29302036	29493913	NA
2986	0.163821158171048	FARP1	307211	13	98794816	99102027	NA
2987	-0.201963975851671	FARP2	138598	2	242295658	242434256	NA
2988	1.2191212173561	FARS2	510536	6	5261277	5771813	NA
2989	0.282598712452488	FARSA	11558	19	13033293	13044851	NA
2990	-0.251789280744386	FARSB	85801	2	223435255	223521056	NA
2991	-1.72881266947931	FAS	25128	10	90750414	90775542	NA
2992	-0.27122573588569	FASLG	7860	1	172628154	172636014	NA
2993	0.650755011698802	FASN	19994	17	80036214	80056208	NA
2994	-0.720617373555997	FAT4	176533	4	126237554	126414087	NA
2995	-0.157517812697419	FAU	1845	11	64888100	64889945	NA
2996	0.314844208407186	FAXDC2	40761	5	154198051	154238812	NA
2997	-0.127165078754935	FBF1	31566	17	73905655	73937221	NA
2998	0.300830513161009	FBL	11956	19	40325098	40337054	NA
2999	0.061789697450781	FBLIM1	29987	1	16083102	16113089	NA
3000	0.269742750116657	FBLN1	98897	22	45898118	45997015	NA
3001	2.34069027457204	FBLN2	106098	3	13573824	13679922	NA
3002	1.06694652679746	FBLN5	78575	14	92335756	92414331	NA
3003	-1.04305655397112	FBN1	237543	15	48700503	48938046	NA
3004	-1.03435924038115	FBN2	401277	5	127593601	127994878	NA
3005	-0.893690439531551	FBN3	84444	19	8130286	8214730	NA
3006	0.542089527182138	FBP1	37116	9	97365415	97402531	NA
3007	-0.19488060495157	FBP2	35073	9	97321002	97356075	NA
3008	-0.642599911962339	FBXL12	17549	19	9920943	9938492	NA
3009	-1.76066856471262	FBXL13	261978	7	102453308	102715286	NA
3010	0.116881882320949	FBXL14	28172	12	1675159	1703331	NA
3011	0.829111778658274	FBXL15	3947	10	104178946	104182893	NA
3012	0.933174101262013	FBXL16	13329	16	742500	755829	NA
3013	0.300962112157617	FBXL18	82463	7	5470966	5553429	NA
3014	-1.24144215851897	FBXL19	25728	16	30934376	30960104	NA
3015	-0.541670994748974	FBXL2	126637	3	33318517	33445154	NA
3016	-0.727682034979005	FBXL20	143392	17	37415384	37558776	NA
3017	-0.882772851068803	FBXL22	5075	15	63889552	63894627	NA
3018	1.48334461810425	FBXL3	34590	13	77566740	77601330	NA
3019	1.05415494098001	FBXL4	79429	6	99316420	99395849	NA
3020	0.542548679889271	FBXL5	77140	4	15606162	15683302	NA
3021	-0.170023516204125	FBXL7	439595	5	15500305	15939900	NA
3022	-1.89431548114059	FBXL8	4639	16	67193834	67198473	NA
3023	0.463358560951541	FBXO10	77982	9	37510889	37588871	NA
3024	-0.66737199487493	FBXO11	116477	2	48016455	48132932	NA
3025	-0.308473285776788	FBXO15	74512	18	71740588	71815100	NA
3026	0.156885648532581	FBXO17	34506	19	39432044	39466550	NA
3027	1.83274511527463	FBXO2	7418	1	11708424	11715842	NA
3028	-0.506343353300107	FBXO21	47190	12	117581146	117628336	NA
3029	-0.599739432606845	FBXO22	31409	15	76196200	76227609	NA
3030	0.917886763170813	FBXO25	64797	8	356428	421225	NA
3031	-1.09417519187667	FBXO27	42071	19	39481354	39523425	NA
3032	-7.41484258613648	FBXO30	21251	6	146114638	146135889	NA
3033	-0.211266217298805	FBXO31	65155	16	87360593	87425748	NA
3034	0.949884053281173	FBXO32	43317	8	124510129	124553446	NA
3035	-0.465710681087123	FBXO4	16489	5	41925356	41941845	NA
3036	0.320232226125217	FBXO40	37173	3	121311966	121349139	NA
3037	-0.257371375926839	FBXO41	29749	2	73481810	73511559	NA
3038	-1.66181699360574	FBXO43	12440	8	101145588	101158028	NA
3039	1.83274511527463	FBXO44	8952	1	11714432	11723384	NA
3040	0.465960320232424	FBXO5	13050	6	153291664	153304714	NA
3041	1.74935793600258	FBXO6	10230	1	11724181	11734411	NA
3042	0.8095909740275	FBXO7	24155	22	32870663	32894818	NA
3043	-1.36133782469782	FBXO8	47606	4	175157809	175205415	NA
3044	-1.00622462742382	FBXO9	48882	6	52916789	52965671	NA
3045	0.141001709754936	FBXW10	35336	17	18647326	18682662	NA
3046	1.03587606208264	FBXW11	145324	5	171288553	171433877	NA
3047	-0.747176904534454	FBXW12	28957	3	48413709	48442666	NA
3048	3.55133986747341	FBXW2	41434	9	123514256	123555690	NA
3049	-1.00987032578423	FBXW4	84629	10	103370423	103455052	NA
3050	-1.1576118629037	FBXW5	4261	9	139834887	139839148	NA
3051	-0.218235792879891	FBXW7	214843	4	153242410	153457253	NA
3052	0.10987244982926	FBXW8	120192	12	117348761	117468953	NA
3053	-0.190739483370786	FBXW9	8590	19	12798867	12807457	NA
3054	1.4648076145919	FCAMR	12660	1	207131310	207143970	NA
3055	-1.22574987610902	FCAR	16134	19	55385704	55401838	NA
3056	-0.335065363924939	FCER1A	18510	1	159259504	159278014	NA
3057	0.899841474633852	FCER1G	5465	1	161185024	161190489	NA
3058	1.35929100156184	FCER2	13388	19	7753644	7767032	NA
3059	-7.37822215971405	FCF1	23547	14	75179847	75203394	NA
3060	-3.74959303735217	FCGR1A	9847	1	149754227	149764074	NA
3061	-6.74822720578675	FCGR1B	8958	1	120926979	120935937	NA
3062	-0.441286388151062	FCGR2A	18583	1	161475220	161493803	NA
3063	-1.20645488920618	FCGR2B	97343	1	161551101	161648444	NA
3064	-7.52783753630889	FCGR2C	24323	1	161551129	161575452	NA
3065	-5.58687860650475	FCGR3A	89368	1	161511549	161600917	NA
3066	-5.17543730614654	FCGR3B	8767	1	161592986	161601753	NA
3067	1.98471413159916	FCGRT	19517	19	50010073	50029590	NA
3068	-0.232830727943712	FCHO1	40850	19	17858527	17899377	NA
3069	-1.73080239885109	FCHO2	134541	5	72251808	72386349	NA
3070	-0.378710834269952	FCN1	8378	9	137801431	137809809	NA
3071	-0.378710834269952	FCN2	7270	9	137772654	137779924	NA
3072	-1.89582327323256	FCN3	5712	1	27695603	27701315	NA
3073	0.111257233318122	FDFT1	43736	8	11653082	11696818	NA
3074	-7.08324013401893	FDPS	11918	1	155278539	155290457	NA
3075	-0.342897855560897	FDX1	34998	11	110300607	110335605	NA
3076	-0.167721316142549	FDXR	10537	17	72858619	72869156	NA
3077	-0.0315536664502621	FECH	38489	18	55215515	55254004	NA
3078	2.53653857772429	FEN1	4607	11	61560109	61564716	NA
3079	-0.128094199313087	FER	449019	5	108083523	108532542	NA
3080	0.223447893937841	FERMT2	95167	14	53323986	53419153	NA
3081	0.461019401606226	FERMT3	17204	11	63974150	63991354	NA
3082	0.930889708114876	FES	12081	15	91426925	91439006	NA
3083	2.53384612588001	FEV	4570	2	219845809	219850379	NA
3084	-0.904024667635738	FEZ1	50567	11	125315646	125366213	NA
3085	0.683715166608264	FFAR1	922	19	35842445	35843367	NA
3086	1.24543199384128	FFAR2	7860	19	35934809	35942669	NA
3087	0.528261012551974	FFAR3	2025	19	35849362	35851387	NA
3088	1.99504888859836	FFAR4	37815	10	95326422	95364237	NA
3089	-0.471582408761873	FGA	7640	4	155504278	155511918	NA
3090	-0.471582408761873	FGB	8130	4	155484108	155492238	NA
3091	0.594458792858238	FGD2	23424	6	36973422	36996846	NA
3092	-0.303247193259917	FGD3	88785	9	95709733	95798518	NA
3093	-0.233452487261594	FGD4	246521	12	32552463	32798984	NA
3094	1.95072008204674	FGF1	105874	5	141971743	142077617	NA
3095	-1.49965976281382	FGF10	86162	5	44303646	44389808	NA
3096	-0.499284331317916	FGF11	6664	17	7341592	7348256	NA
3097	-0.157107903030155	FGF12	628369	3	191857184	192485553	NA
3098	0.558579891568543	FGF14	681990	13	102372134	103054124	NA
3099	-0.175177530660635	FGF17	6411	8	21899909	21906320	NA
3100	-0.584699609958241	FGF18	37967	5	170846660	170884627	NA
3101	0.332448841721384	FGF19	6410	11	69513000	69519410	NA
3102	2.68451492530643	FGF2	71528	4	123747863	123819391	NA
3103	-0.379621594050814	FGF20	10012	8	16849678	16859690	NA
3104	0.405133612046422	FGF21	2771	19	49258816	49261587	NA
3105	-1.15287286721926	FGF22	3824	19	639879	643703	NA
3106	-0.375698157239391	FGF23	11501	12	4477393	4488894	NA
3107	0.0700065939358112	FGF3	8800	11	69624992	69633792	NA
3108	0.0822045985690517	FGF4	2374	11	69587797	69590171	NA
3109	2.25878459331901	FGF5	70081	4	81187753	81257834	NA
3110	0.805519546688857	FGF6	17459	12	4537321	4554780	NA
3111	-0.0445980306155102	FGF7	65679	15	49715293	49780972	NA
3112	0.0381656350061273	FGF8	5955	10	103529899	103535854	NA
3113	0.561957005617104	FGF9	33115	13	22245522	22278637	NA
3114	1.10798449652223	FGFBP1	3171	4	15937192	15940363	NA
3115	1.13975121810647	FGFBP2	9066	4	15961866	15970932	NA
3116	-1.80370848287608	FGFBP3	2894	10	93666346	93669240	NA
3117	-0.290932176490942	FGFR1	57696	8	38268656	38326352	NA
3118	0.953264096385075	FGFR1OP	53531	6	167412670	167466201	NA
3119	0.290198204141489	FGFR1OP2	28267	12	27091316	27119583	NA
3120	0.936610617700869	FGFR2	120124	10	123237848	123357972	NA
3121	0.747806910276745	FGFR3	15565	4	1795034	1810599	NA
3122	0.600472264194917	FGFR4	11258	5	176513887	176525145	NA
3123	2.55583967768929	FGFRL1	16961	4	1003724	1020685	NA
3124	-0.471582408761873	FGG	8833	4	155525286	155534119	NA
3125	-0.351313980536353	FGL2	6455	7	76822688	76829143	NA
3126	1.35860351691068	FGR	23213	1	27938575	27961788	NA
3127	-0.656543886811602	FH	22158	1	241660903	241683061	NA
3128	0.837096344495422	FHIT	1502097	3	59735036	61237133	NA
3129	0.0138160522261777	FHL2	80801	2	105974169	106054970	NA
3130	0.0224261597636742	FHL3	8836	1	38462442	38471278	NA
3131	-1.42159943900214	FHOD1	18271	16	67263290	67281561	NA
3132	-0.0521328983303865	FIG4	134132	6	110012499	110146631	NA
3133	-0.283481487616633	FIP1L1	917629	4	54243810	55161439	NA
3134	0.268163332987544	FIS1	12858	7	100882739	100895597	NA
3135	-1.26299135281663	FITM1	1574	14	24600484	24602058	NA
3136	2.24937051038209	FITM2	8331	20	42931478	42939809	NA
3137	2.10590757258275	FKBP14	16097	7	30050203	30066300	NA
3138	0.131607908073843	FKBP1A	24184	20	1349622	1373806	NA
3139	-0.609744098114601	FKBP1B	13980	2	24272571	24286551	NA
3140	2.30004401318048	FKBP3	19719	14	45584803	45604522	NA
3141	-0.854014187041594	FKBP4	10457	12	2904119	2914576	NA
3142	-1.07701335578089	FKBP5	154998	6	35541362	35696360	NA
3143	-1.45469196749979	FKBP6	30467	7	72742167	72772634	NA
3144	-2.54855775821689	FKBP8	12326	19	18642561	18654887	NA
3145	0.505242456551943	FKBP9	49526	7	32997017	33046543	NA
3146	-0.0252196479050609	FKBPL	1584	6	32096484	32098068	NA
3147	-0.290457962746842	FKRP	30942	19	47249303	47280245	NA
3148	1.67714733005681	FKTN	82988	9	108320411	108403399	NA
3149	0.958309154242931	FLAD1	9773	1	154955814	154965587	NA
3150	0.995774817498756	FLCN	24976	17	17115526	17140502	NA
3151	2.06071112174628	FLG	23028	1	152274651	152297679	NA
3152	2.13366696530385	FLG2	11271	1	152321211	152332482	NA
3153	-0.109676323196061	FLI1	126732	11	128556430	128683162	NA
3154	-0.519976070890469	FLNB	163855	3	57994127	58157982	NA
3155	0.92970481311363	FLNC	28897	7	128470431	128499328	NA
3156	0.207989957629246	FLOT1	15024	6	30695486	30710510	NA
3157	0.372198648085328	FLOT2	18344	17	27206353	27224697	NA
3158	0.5426349831928	FLRT1	15985	11	63870660	63886645	NA
3159	-0.124132846913143	FLRT2	98546	14	85996488	86095034	NA
3160	-0.772271619800769	FLRT3	14628	20	14303634	14318262	NA
3161	0.182353613433811	FLT1	194776	13	28874489	29069265	NA
3162	1.1294461686661	FLT3	97318	13	28577411	28674729	NA
3163	2.05685961377011	FLT3LG	12024	19	49977464	49989488	NA
3164	0.229262113473244	FLT4	48118	5	180028506	180076624	NA
3165	-1.46780436554908	FLVCR1	41108	1	213031597	213072705	NA
3166	-0.253187977862284	FMN1	429150	15	33057747	33486897	NA
3167	-1.23250164217279	FMN2	460841	1	240177648	240638489	NA
3168	-2.50458990161882	FMNL1	25876	17	43298811	43324687	NA
3169	-0.590675334631049	FMNL2	314597	2	153191751	153506348	NA
3170	1.49979352799895	FMNL3	70224	12	50031724	50101948	NA
3171	2.57688251686839	FMO1	37479	1	171217638	171255117	NA
3172	2.48336085301085	FMO2	27475	1	171154347	171181822	NA
3173	0.938029802489747	FMO3	26941	1	171060018	171086959	NA
3174	-0.0220551637213141	FMO4	27876	1	171283347	171311223	NA
3175	0.0879219590456379	FMO5	67770	1	146646930	146714700	NA
3176	0.623508422777819	FMOD	10861	1	203309756	203320617	NA
3177	-0.871800987692678	FN1	75732	2	216225163	216300895	NA
3178	-1.25132434708884	FN3K	15622	17	80693451	80709073	NA
3179	-1.18613963512461	FN3KRP	13645	17	80674559	80688204	NA
3180	0.982703979521582	FNBP1	156007	9	132649466	132805473	NA
3181	-0.926832884709028	FNBP1L	106530	1	93913688	94020218	NA
3182	1.20320098251614	FNIP1	155303	5	130977407	131132710	NA
3183	-0.0623966554875594	FNIP2	138911	4	159690290	159829201	NA
3184	3.8278126257675	FNTA	51594	8	42889337	42940931	NA
3185	0.84728323636562	FNTB	148165	14	65381203	65529368	NA
3186	-0.585358079017023	FOLH1	62035	11	49168187	49230222	NA
3187	-0.171532403876447	FOLR1	6743	11	71900602	71907345	NA
3188	-0.171532403876447	FOLR2	5349	11	71927645	71932994	NA
3189	0.859281795544921	FOLR3	25021	11	71825915	71850936	NA
3190	0.924404821208042	FOS	3456	14	75745477	75748933	NA
3191	0.438535849738211	FOSB	7184	19	45971253	45978437	NA
3192	-0.386501591633543	FOSL1	8524	11	65659520	65668044	NA
3193	0.536267119479579	FOSL2	24864	2	28615315	28640179	NA
3194	-0.887783470293913	FOXA1	10056	14	38059189	38069245	NA
3195	2.79931526069879	FOXA2	4450	20	22561643	22566093	NA
3196	-0.26779936638353	FOXA3	9808	19	46367247	46377055	NA
3197	0.557292585726067	FOXD3	2067	1	63788730	63790797	NA
3198	1.80601262786359	FOXF1	3943	16	86544133	86548076	NA
3199	-0.562342710179409	FOXG1	3820	14	29235050	29238870	NA
3200	-1.93635833218039	FOXH1	2923	8	145698795	145701718	NA
3201	-1.69828222359587	FOXK1	127686	7	4683388	4811074	NA
3202	-0.0381180993295341	FOXK2	124949	17	80477589	80602538	NA
3203	-0.28862328404043	FOXM1	19359	12	2966847	2986206	NA
3204	0.286779265463012	FOXO1	110930	13	41129804	41240734	NA
3205	-0.732706247176894	FOXO3	124939	6	108881038	109005977	NA
3206	1.41394534174001	FOXO6	21668	1	41827594	41849262	NA
3207	1.01227691851207	FOXP1	629296	3	71003844	71633140	NA
3208	0.255401603339281	FPGS	19730	9	130556876	130576606	NA
3209	-0.741065240481117	FPGT	35874	1	74663896	74699770	NA
3210	0.886304852440721	FPR1	58938	19	52248425	52307363	NA
3211	0.905666015679532	FPR2	18500	19	52255279	52273779	NA
3212	0.10659965850327	FPR3	31026	19	52298416	52329442	NA
3213	-0.201492223802665	FRAT1	2650	10	99079022	99081672	NA
3214	-0.201492223802665	FRAT2	2203	10	99092255	99094458	NA
3215	1.44903021162123	FRK	129609	6	116252312	116381921	NA
3216	1.33308613738965	FRMD1	25812	6	168456425	168482237	NA
3217	-0.652383329374493	FRMD6	241627	14	51955818	52197445	NA
3218	-0.715494077593541	FRS2	109433	12	69864129	69973562	NA
3219	-0.406253544504156	FRS3	16366	6	41737914	41754280	NA
3220	-0.527664555763183	FSCN1	13847	7	5632439	5646286	NA
3221	-1.32896488482183	FSHB	4245	11	30252563	30256808	NA
3222	-0.752720275803025	FSHR	192380	2	49189296	49381676	NA
3223	-1.09954212130937	FST	6725	5	52776239	52782964	NA
3224	-0.873496739663704	FSTL1	58960	3	120111140	120170100	NA
3225	-0.0874763277217768	FSTL3	6993	19	676392	683385	NA
3226	-0.17599816062945	FTCD	19305	21	47556176	47575481	NA
3227	0.555665816602227	FTH1	7942	11	61727190	61735132	NA
3228	0.403048430140891	FTL	1577	19	49468558	49470135	NA
3229	1.2998011514848	FTMT	869	5	121187650	121188519	NA
3230	-0.0697168727291555	FTO	417978	16	53737875	54155853	NA
3231	0.394778763598447	FUBP1	35054	1	78409740	78444794	NA
3232	0.636798220314503	FUCA1	23217	1	24171567	24194784	NA
3233	-1.01797644717602	FUCA2	16879	6	143815948	143832827	NA
3234	-1.14430018676176	FUK	25853	16	70488324	70514177	NA
3235	2.16854602682142	FUOM	2871	10	135168658	135171529	NA
3236	0.930889708114876	FURIN	14866	15	91411822	91426688	NA
3237	-0.72987524788263	FUS	11696	16	31191431	31203127	NA
3238	0.406776281902459	FUT1	7379	19	49251268	49258647	NA
3239	0.34479822443014	FUT2	9979	19	49199228	49209207	NA
3240	0.521420567993974	FUT3	8586	19	5842899	5851485	NA
3241	-0.164931679099205	FUT4	6046	11	94277017	94283063	NA
3242	0.37045129774252	FUT5	37961	19	5865837	5903798	NA
3243	0.457721271300198	FUT6	9121	19	5830621	5839742	NA
3244	-0.283012035583366	FUT7	2836	9	139924626	139927462	NA
3245	0.827555531532348	FUT8	333529	14	65877310	66210839	NA
3246	-0.0751025343431954	FUT9	199628	6	96463860	96663488	NA
3247	-0.802767149844999	FUZ	10507	19	50310126	50320633	NA
3248	-1.13074342786384	FXN	64919	9	71650175	71715094	NA
3249	0.683820716999269	FXR1	114612	3	180585929	180700541	NA
3250	0.584728753288501	FXR2	23641	17	7494548	7518189	NA
3251	0.3205423462433	FXYD1	4301	19	35629712	35634013	NA
3252	1.34226137098987	FXYD2	27854	11	117671559	117699413	NA
3253	0.318559450957297	FXYD3	8496	19	35606732	35615228	NA
3254	1.10960709140804	FXYD4	4693	10	43867090	43871783	NA
3255	0.0549734439723104	FXYD6	40508	11	117707693	117748201	NA
3256	0.257905857831106	FXYD7	11050	19	35634154	35645204	NA
3257	1.32127559071813	FYN	213120	6	111981535	112194655	NA
3258	1.32557822426835	FYTTD1	50417	3	197464050	197514467	NA
3259	-1.20594077157548	FZD1	4340	7	90893783	90898123	NA
3260	0.685113754488446	FZD10	3281	12	130647004	130650285	NA
3261	-0.51867783473724	FZD2	1982	17	42634925	42636907	NA
3262	-0.360415732892109	FZD3	80046	8	28351729	28431775	NA
3263	0.219070199669272	FZD4	9712	11	86656721	86666433	NA
3264	0.160722815858882	FZD5	6977	2	208627310	208634287	NA
3265	-0.357026574136874	FZD6	34433	8	104310661	104345094	NA
3266	0.210368515827734	FZD7	3850	2	202899310	202903160	NA
3267	-0.288275399356932	FZD8	3185	10	35927177	35930362	NA
3268	-1.17390987231315	FZD9	2341	7	72848109	72850450	NA
3269	0.156986773363876	FZR1	32057	19	3506271	3538328	NA
3270	0.97621802935634	G0S2	968	1	209848765	209849733	NA
3271	-0.626501827199642	G3BP1	41740	5	151150606	151192346	NA
3272	-0.956484118868989	G3BP2	81743	4	76567966	76649709	NA
3273	0.527042192891876	G6PC	12572	17	41052814	41065386	NA
3274	-0.16061693828976	G6PC2	8755	2	169757750	169766505	NA
3275	-0.98884996839341	G6PC3	5606	17	42148103	42153709	NA
3276	1.85669557992964	GAA	18323	17	78075355	78093678	NA
3277	-0.631722954275727	GAB1	137806	4	144257915	144395721	NA
3278	2.63386889370654	GAB2	203051	11	77926343	78129394	NA
3279	-0.025144909897708	GABARAP	2756	17	7143333	7146089	NA
3280	-0.126458729772018	GABARAPL1	10670	12	10365057	10375727	NA
3281	-1.22866607684456	GABARAPL2	11530	16	75600249	75611779	NA
3282	2.29888301024388	GABBR1	78347	6	29523406	29601753	NA
3283	0.565415300991359	GABBR2	421088	9	101050391	101471479	NA
3284	0.00844104846979791	GABPA	37890	21	27106881	27144771	NA
3285	0.611643160116248	GABPB1	78216	15	50569389	50647605	NA
3286	0.436175538408246	GABRA1	52778	5	161274197	161326975	NA
3287	-1.65097805795476	GABRA2	226803	4	46250444	46477247	NA
3288	-1.27348816548205	GABRA4	75507	4	46920917	46996424	NA
3289	-0.0123815055178373	GABRA5	82844	15	27111510	27194354	NA
3290	1.49134861326837	GABRA6	155530	5	160974069	161129599	NA
3291	-0.87155019071777	GABRB1	432721	4	46995740	47428461	NA
3292	2.95169332099916	GABRB2	260614	5	160715436	160976050	NA
3293	-0.615504256569691	GABRB3	395993	15	26788693	27184686	NA
3294	-0.1015055218616	GABRD	11412	1	1950780	1962192	NA
3295	0.882415483450402	GABRG1	88312	4	46037786	46126098	NA
3296	0.000308321806208145	GABRG2	87996	5	161494546	161582542	NA
3297	0.65792898928957	GABRG3	561944	15	27216429	27778373	NA
3298	-0.0503025240033123	GABRP	50697	5	170190354	170241051	NA
3299	-0.0221741944164553	GABRR1	53777	6	89887220	89940997	NA
3300	0.0456240803990218	GABRR2	58091	6	89966927	90025018	NA
3301	-0.132980669560387	GAD1	47938	2	171669723	171717661	NA
3302	0.0548810878079822	GAD2	88251	10	26505236	26593487	NA
3303	-0.443631558936854	GADD45A	3277	1	68150744	68154021	NA
3304	1.00910232102188	GADD45B	2137	19	2476120	2478257	NA
3305	1.83168587274503	GADD45G	1542	9	92219928	92221470	NA
3306	0.344581279816763	GADD45GIP1	3078	19	13064972	13068050	NA
3307	1.21154615507476	GADL1	168565	3	30767692	30936257	NA
3308	0.21137864608074	GAK	83097	4	843064	926161	NA
3309	-1.07719717171181	GAL	7396	11	68451247	68458643	NA
3310	-1.34760739254599	GAL3ST1	19952	22	30950622	30970574	NA
3311	-0.166833335341612	GALC	155845	14	88304164	88460009	NA
3312	-0.918338240232136	GALE	5182	1	24122089	24127271	NA
3313	-0.512335848584617	GALK1	14117	17	73747675	73761792	NA
